Strain : Tensile strain (Extension) gauge length,100,mm,,,,
101.372,1.60876,45.01336,,,,
101.382,1.61246,45.25392,,,,
101.392,1.61624,45.50186,,,,
101.402,1.62008,45.74983,,,,
101.412,1.62396,45.98471,,,,
101.422,1.62783,46.21422,,,,
101.432,1.63168,46.44513,,,,
101.442,1.63547,46.68169,,,,
101.452,1.6392,46.91729,,,,
101.462,1.6429,47.15489,,,,
101.472,1.64659,47.39649,,,,
101.482,1.65031,47.64392,,,,
101.492,1.65408,47.89595,,,,
101.502,1.65787,48.1459,,,,
101.512,1.66166,48.39066,,,,
101.522,1.66544,48.63153,,,,
101.532,1.6692,48.87131,,,,
101.542,1.67292,49.11018,,,,
101.552,1.6766,49.34529,,,,
101.562,1.68026,49.58054,,,,
101.572,1.68395,49.82355,,,,
101.582,1.68768,50.07509,,,,
101.592,1.69146,50.33425,,,,
101.602,1.69526,50.59264,,,,
101.612,1.69906,50.85184,,,,
101.622,1.70285,51.10056,,,,
101.632,1.70661,51.33612,,,,
101.642,1.71034,51.56255,,,,
101.652,1.71404,51.79427,,,,
101.662,1.71775,52.03347,,,,
101.672,1.72146,52.28082,,,,
101.682,1.72521,52.53473,,,,
101.692,1.72898,52.79124,,,,
101.702,1.73274,53.04683,,,,
101.712,1.73648,53.29886,,,,
101.722,1.7402,53.54162,,,,
101.732,1.7439,53.77883,,,,
101.742,1.7476,54.01284,,,,
101.752,1.75131,54.24794,,,,
101.762,1.75507,54.49147,,,,
101.772,1.75887,54.75241,,,,
101.782,1.76269,55.01633,,,,
101.792,1.7665,55.2762,,,,
101.802,1.77027,55.53524,,,,
101.812,1.77399,55.78938,,,,
101.822,1.77768,56.03558,,,,
101.832,1.78134,56.27745,,,,
101.842,1.78499,56.51874,,,,
101.852,1.78869,56.76319,,,,
101.862,1.79247,57.01571,,,,
101.872,1.79632,57.28046,,,,
101.882,1.80019,57.5479,,,,
101.892,1.80404,57.81347,,,,
101.902,1.80781,58.07671,,,,
101.912,1.81152,58.33437,,,,
101.922,1.81521,58.58661,,,,
101.932,1.81889,58.84049,,,,
101.942,1.8226,59.09804,,,,
101.952,1.82638,59.36164,,,,
101.962,1.83023,59.63173,,,,
101.972,1.83412,59.90138,,,,
101.982,1.838,60.16585,,,,
101.992,1.84183,60.42263,,,,
102.002,1.84557,60.67389,,,,
102.012,1.84923,60.92084,,,,
102.022,1.85282,61.15833,,,,
102.032,1.85639,61.39154,,,,
102.042,1.86,61.63047,,,,
102.052,1.8637,61.88337,,,,
102.062,1.86749,62.14833,,,,
102.072,1.87135,62.41887,,,,
102.082,1.87523,62.69113,,,,
102.092,1.87909,62.95602,,,,
102.102,1.88289,63.21196,,,,
102.112,1.88662,63.46184,,,,
102.122,1.89028,63.70138,,,,
102.132,1.8939,63.94017,,,,
102.142,1.89755,64.18978,,,,
102.152,1.90126,64.4547,,,,
102.162,1.90504,64.72839,,,,
102.172,1.90886,64.99961,,,,
102.182,1.91267,65.26694,,,,
102.192,1.91646,65.52528,,,,
102.202,1.92021,65.7755,,,,
102.212,1.92391,66.02073,,,,
102.222,1.92758,66.2645,,,,
102.232,1.93125,66.51418,,,,
102.242,1.93494,66.773,,,,
102.252,1.93868,67.03996,,,,
102.262,1.94246,67.31133,,,,
102.272,1.94626,67.58213,,,,
102.282,1.95005,67.84357,,,,
102.292,1.95382,68.09653,,,,
102.301,1.95718,68.3202,,,,
102.302,1.95755,68.3447,,,,
102.303,1.95792,68.36905,,,,
102.403,1.95525,65.86794,,,,
102.469,1.92798,60.84365,,,,
102.547,1.89736,55.8315,,,,
102.637,1.86308,50.78131,,,,
102.737,1.82561,45.76192,,,,
102.837,1.78786,41.12743,,,,
102.937,1.75056,36.88608,,,,
103.037,1.71315,32.93798,,,,
103.137,1.67553,29.25352,,,,
103.237,1.63812,25.88717,,,,
103.337,1.60063,22.79614,,,,
103.437,1.56331,19.9585,,,,
103.537,1.52581,17.36518,,,,
103.637,1.48819,15.00953,,,,
103.737,1.45061,12.8778,,,,
103.837,1.41329,11.00044,,,,
103.937,1.37584,9.31181,,,,
104.037,1.33836,7.83387,,,,
104.137,1.3009,6.52815,,,,
104.237,1.26344,5.40285,,,,
104.337,1.22601,4.44791,,,,
104.437,1.1886,3.62437,,,,
104.537,1.15108,2.92087,,,,
104.637,1.11341,2.3358,,,,
104.737,1.07582,1.85907,,,,
104.837,1.0382,1.47254,,,,
104.937,1.00092,1.14967,,,,
105.037,0.96358,0.8965,,,,
105.137,0.92594,0.68774,,,,
105.237,0.88852,0.53189,,,,
105.337,0.85099,0.41221,,,,
105.437,0.81377,0.31543,,,,
105.537,0.77616,0.24018,,,,
105.637,0.73855,0.1812,,,,
105.737,0.70102,0.14212,,,,
105.837,0.66357,0.11285,,,,
105.937,0.62631,0.08781,,,,
106.037,0.58885,0.07359,,,,
106.137,0.55135,0.05545,,,,
106.237,0.5138,0.05218,,,,
106.337,0.4764,0.04679,,,,
106.386,0.45786,0.04722,,,,
106.387,0.45749,0.04724,,,,
106.388,0.45712,0.04725,,,,
106.488,0.45851,0.05878,,,,
106.588,0.50016,0.0738,,,,
106.688,0.53843,0.09439,,,,
106.788,0.57615,0.12195,,,,
106.888,0.61356,0.1619,,,,
106.988,0.651,0.21968,,,,
107.088,0.68855,0.29499,,,,
107.188,0.72638,0.40088,,,,
107.261,0.75357,0.50116,,,,
107.262,0.75394,0.50263,,,,
107.263,0.75432,0.50403,,,,
107.264,0.75469,0.50541,,,,
107.265,0.75507,0.50692,,,,
107.266,0.75545,0.50907,,,,
107.267,0.75583,0.5127,,,,
107.268,0.75622,0.51862,,,,
107.269,0.75663,0.52719,,,,
107.27,0.75705,0.5384,,,,
107.271,0.7575,0.55206,,,,
107.272,0.75799,0.56781,,,,
107.273,0.75854,0.58533,,,,
107.274,0.75915,0.60443,,,,
107.275,0.75984,0.62509,,,,
107.276,0.76062,0.6475,,,,
107.277,0.76151,0.67187,,,,
107.278,0.76253,0.69821,,,,
107.279,0.76369,0.7263,,,,
107.28,0.765,0.75588,,,,
107.281,0.76649,0.78687,,,,
107.282,0.76818,0.81948,,,,
107.283,0.77007,0.85399,,,,
107.284,0.7722,0.89065,,,,
107.285,0.77457,0.92969,,,,
107.286,0.7772,0.97126,,,,
107.287,0.78011,1.01552,,,,
107.288,0.78332,1.06273,,,,
107.289,0.78684,1.11324,,,,
107.29,0.7907,1.16739,,,,
107.291,0.7949,1.22561,,,,
107.292,0.79946,1.28839,,,,
107.293,0.8044,1.35624,,,,
107.294,0.80973,1.42992,,,,
107.295,0.81546,1.51016,,,,
107.296,0.82162,1.59768,,,,
107.297,0.82821,1.69339,,,,
107.298,0.83525,1.79847,,,,
107.299,0.84275,1.9143,,,,
107.3,0.85072,2.0423,,,,
107.301,0.85917,2.1838,,,,
107.302,0.86812,2.34027,,,,
107.303,0.87757,2.51335,,,,
107.304,0.88754,2.70495,,,,
107.305,0.89803,2.91734,,,,
107.306,0.90905,3.15288,,,,
107.307,0.92061,3.41372,,,,
107.308,0.93272,3.70211,,,,
107.309,0.94539,4.02065,,,,
107.31,0.95862,4.37234,,,,
107.311,0.97242,4.76047,,,,
107.312,0.98679,5.1884,,,,
107.313,1.00175,5.65947,,,,
107.314,1.01729,6.17684,,,,
107.315,1.03343,6.74372,,,,
107.316,1.05016,7.36352,,,,
107.317,1.06749,8.03985,,,,
107.318,1.08542,8.77654,,,,
107.319,1.10396,9.57746,,,,
107.32,1.1231,10.44622,,,,
107.321,1.14286,11.38625,,,,
107.322,1.16323,12.40094,,,,
107.323,1.18422,13.49366,,,,
107.324,1.20583,14.66779,,,,
107.325,1.22805,15.92654,,,,
107.326,1.25089,17.27277,,,,
107.327,1.27436,18.70899,,,,
107.328,1.29844,20.23748,,,,
107.329,1.32315,21.86025,,,,
107.33,1.34848,23.57865,,,,
107.331,1.37443,25.39314,,,,
107.332,1.401,27.30334,,,,
107.333,1.42819,29.30826,,,,
107.334,1.45599,31.40616,,,,
107.335,1.48439,33.59425,,,,
107.336,1.51339,35.86898,,,,
107.337,1.54298,38.22642,,,,
107.338,1.57313,40.66237,,,,
107.339,1.60382,43.17221,,,,
107.34,1.63505,45.75102,,,,
107.341,1.66677,48.39396,,,,
107.342,1.69897,51.09607,,,,
107.343,1.73161,53.85187,,,,
107.344,1.76468,56.65566,,,,
107.345,1.79814,59.50182,,,,
107.346,1.83196,62.38478,,,,
107.347,1.86613,65.299,,,,
107.348,1.90061,68.23883,,,,
107.349,1.93537,71.19875,,,,
107.35,1.9704,74.17351,,,,
107.351,2.00567,77.15793,,,,
107.352,2.04116,80.14701,,,,
107.353,2.07684,83.13623,,,,
107.354,2.11271,86.12175,,,,
107.355,2.14875,89.10008,,,,
107.356,2.18493,92.06764,,,,
107.357,2.22124,95.02097,,,,
107.358,2.25768,97.9569,,,,
107.359,2.29422,100.8725,,,,
107.36,2.33087,103.76491,,,,
107.361,2.36761,106.63172,,,,
107.362,2.40443,109.47092,,,,
107.363,2.44132,112.28057,,,,
107.364,2.47829,115.05865,,,,
107.365,2.51532,117.80316,,,,
107.366,2.55241,120.51225,,,,
107.367,2.58956,123.18422,,,,
107.368,2.62676,125.81767,,,,
107.369,2.66401,128.41121,,,,
107.37,2.70132,130.96333,,,,
107.371,2.73867,133.47275,,,,
107.372,2.77607,135.93822,,,,
107.373,2.81351,138.35887,,,,
107.374,2.851,140.73468,,,,
107.375,2.88852,143.06607,,,,
107.376,2.92609,145.35352,,,,
107.377,2.9637,147.59776,,,,
107.378,3.00135,149.79979,,,,
107.379,3.03903,151.96037,,,,
107.38,3.07675,154.07993,,,,
107.381,3.11451,156.15868,,,,
107.382,3.15229,158.19672,,,,
107.383,3.19011,160.19418,,,,
107.384,3.22796,162.15097,,,,
107.385,3.26584,164.06635,,,,
107.386,3.30375,165.9393,,,,
107.387,3.34168,167.76889,,,,
107.388,3.37964,169.55418,,,,
107.389,3.41762,171.29436,,,,
107.39,3.45562,172.98936,,,,
107.391,3.49364,174.63985,,,,
107.392,3.53167,176.24649,,,,
107.393,3.56972,177.81001,,,,
107.394,3.60779,179.33112,,,,
107.395,3.64587,180.8103,,,,
107.396,3.68395,182.24806,,,,
107.397,3.72204,183.6449,,,,
107.398,3.76014,185.00139,,,,
107.399,3.79824,186.31879,,,,
107.4,3.83635,187.59875,,,,
107.401,3.87445,188.83813,,,,
107.402,3.91255,190.00995,,,,
107.403,3.95065,191.06036,,,,
107.404,3.98874,191.94254,,,,
107.405,4.02683,192.63574,,,,
107.406,4.06492,193.13911,,,,
107.407,4.10299,193.46571,,,,
107.408,4.14105,193.6338,,,,
107.409,4.17911,193.66264,,,,
107.41,4.21715,193.57088,,,,
107.411,4.25518,193.37466,,,,
107.412,4.2932,193.08908,,,,
107.413,4.33121,192.72813,,,,
107.414,4.3692,192.30409,,,,
107.415,4.40718,191.82828,,,,
107.416,4.44515,191.31122,,,,
107.417,4.48309,190.76244,,,,
107.418,4.52103,190.1907,,,,
107.419,4.55894,189.6044,,,,
107.42,4.59685,189.01097,,,,
107.421,4.63473,188.4175,,,,
107.422,4.6726,187.8307,,,,
107.423,4.71045,187.25638,,,,
107.424,4.74829,186.69955,,,,
107.425,4.78612,186.16441,,,,
107.426,4.82392,185.65456,,,,
107.427,4.86172,185.173,,,,
107.428,4.8995,184.72232,,,,
107.429,4.93726,184.30513,,,,
107.43,4.97502,183.9234,,,,
107.431,5.01276,183.57784,,,,
107.432,5.05049,183.26814,,,,
107.433,5.08821,182.99246,,,,
107.434,5.12592,182.74817,,,,
107.435,5.16361,182.53288,,,,
107.436,5.2013,182.3441,,,,
107.437,5.23898,182.13316,,,,
107.438,5.27664,181.73126,,,,
107.439,5.3143,180.92435,,,,
107.44,5.35195,179.58981,,,,
107.441,5.38959,177.69293,,,,
107.442,5.42722,175.25453,,,,
107.443,5.46484,172.33081,,,,
107.444,5.50246,168.98299,,,,
107.445,5.54006,165.27332,,,,
107.446,5.57767,161.2552,,,,
107.447,5.61527,156.97098,,,,
107.448,5.65286,152.46158,,,,
107.449,5.69045,147.76352,,,,
107.45,5.72804,142.90906,,,,
107.451,5.76562,137.93024,,,,
107.452,5.8032,132.85593,,,,
107.453,5.84078,127.71049,,,,
107.454,5.87836,122.51787,,,,
107.455,5.91594,117.30156,,,,
107.456,5.95351,112.08327,,,,
107.457,5.99108,106.88411,,,,
107.458,6.02865,101.72163,,,,
107.459,6.06622,96.61257,,,,
107.46,6.10379,91.57308,,,,
107.461,6.14135,86.61638,,,,
107.462,6.17892,81.75527,,,,
107.463,6.21648,76.99985,,,,
107.464,6.25404,72.35764,,,,
107.465,6.2916,67.8363,,,,
107.466,6.32915,63.44246,,,,
107.467,6.36671,59.18273,,,,
107.468,6.40426,55.06297,,,,
107.469,6.44182,51.08639,,,,
107.47,6.47937,47.2559,,,,
107.471,6.51692,43.57338,,,,
107.472,6.55447,40.03946,,,,
107.473,6.59202,36.65488,,,,
107.474,6.62957,33.41932,,,,
107.475,6.66712,30.33175,,,,
107.476,6.70467,27.39108,,,,
107.477,6.74221,24.59579,,,,
107.478,6.77976,21.94487,,,,
107.479,6.8173,19.43711,,,,
107.48,6.85485,17.07015,,,,
107.481,6.89239,14.84114,,,,
107.482,6.92993,12.74683,,,,
107.483,6.96746,10.78371,,,,
107.484,7.005,8.94825,,,,
107.485,7.04254,7.23599,,,,
107.486,7.08007,5.64186,,,,
107.487,7.1176,4.16101,,,,
107.488,7.15514,2.78882,,,,
107.489,7.19267,1.5217,,,,
107.49,7.2302,0.35677,,,,
107.491,7.26773,-0.70957,,,,
107.492,7.30526,-1.68113,,,,
107.493,7.34279,-2.56237,,,,
107.494,7.38033,-3.35829,,,,
107.495,7.41786,-4.07369,,,,
107.496,7.45539,-4.71321,,,,
107.497,7.49293,-5.28118,,,,
107.498,7.53046,-5.78152,,,,
107.499,7.56799,-6.21745,,,,
107.5,7.60553,-6.59159,,,,
107.501,7.64306,-6.90684,,,,
107.502,7.6806,-7.16695,,,,
107.503,7.71813,-7.37612,,,,
107.504,7.75567,-7.5389,,,,
107.505,7.79321,-7.65967,,,,
107.506,7.83074,-7.74184,,,,
107.507,7.86828,-7.78832,,,,
107.508,7.90582,-7.8022,,,,
107.509,7.94335,-7.78607,,,,
107.51,7.98089,-7.74179,,,,
107.511,8.01843,-7.67134,,,,
107.512,8.05597,-7.57707,,,,
107.513,8.09351,-7.46155,,,,
107.514,8.13105,-7.32716,,,,
107.515,8.16858,-7.17622,,,,
107.516,8.20612,-7.01105,,,,
107.517,8.24366,-6.83375,,,,
107.518,8.2812,-6.64622,,,,
107.519,8.31873,-6.45003,,,,
107.52,8.35627,-6.24647,,,,
107.521,8.39381,-6.03664,,,,
107.522,8.43134,-5.82136,,,,
107.523,8.46887,-5.60157,,,,
107.524,8.5064,-5.37835,,,,
107.525,8.54394,-5.15287,,,,
107.526,8.58146,-4.9264,,,,
107.527,8.61899,-4.70019,,,,
107.528,8.65652,-4.4755,,,,
107.529,8.69405,-4.25329,,,,
107.53,8.73157,-4.03423,,,,
107.531,8.7691,-3.81872,,,,
107.532,8.80662,-3.60665,,,,
107.533,8.84414,-3.39812,,,,
107.534,8.88167,-3.1935,,,,
107.535,8.91919,-2.99327,,,,
107.536,8.95671,-2.79806,,,,
107.537,8.99423,-2.60864,,,,
107.538,9.03174,-2.42568,,,,
107.539,9.06926,-2.24954,,,,
107.54,9.10677,-2.08048,,,,
107.541,9.14429,-1.91857,,,,
107.542,9.1818,-1.76344,,,,
107.543,9.21931,-1.61461,,,,
107.544,9.25681,-1.47196,,,,
107.545,9.29432,-1.33557,,,,
107.546,9.33183,-1.20531,,,,
107.547,9.36933,-1.08092,,,,
107.548,9.40683,-0.96242,,,,
107.549,9.44433,-0.85009,,,,
107.55,9.48182,-0.74429,,,,
107.551,9.51932,-0.6452,,,,
107.552,9.55682,-0.5528,,,,
107.553,9.59431,-0.46678,,,,
107.554,9.6318,-0.38627,,,,
107.555,9.66929,-0.31053,,,,
107.556,9.70677,-0.23938,,,,
107.557,9.74426,-0.17285,,,,
107.558,9.78174,-0.11091,,,,
107.559,9.81922,-0.05369,,,,
107.56,9.8567,-0.0013,,,,
107.561,9.89418,0.04642,,,,
107.562,9.93166,0.08976,,,,
107.563,9.96914,0.12886,,,,
107.564,10.00661,0.16406,,,,
107.565,10.04408,0.19601,,,,
107.566,10.08155,0.22542,,,,
107.567,10.11902,0.25264,,,,
107.568,10.1565,0.27752,,,,
107.569,10.19397,0.29968,,,,
107.57,10.23144,0.3187,,,,
107.571,10.26891,0.33445,,,,
107.572,10.30638,0.347,,,,
107.573,10.34385,0.35659,,,,
107.574,10.38132,0.36368,,,,
107.575,10.4188,0.36873,,,,
107.576,10.45627,0.37217,,,,
107.577,10.49374,0.37444,,,,
107.578,10.53122,0.37578,,,,
107.579,10.56869,0.37609,,,,
107.58,10.60616,0.3752,,,,
107.581,10.64364,0.37324,,,,
107.582,10.68111,0.37023,,,,
107.583,10.71858,0.36593,,,,
107.584,10.75606,0.36004,,,,
107.585,10.79353,0.35242,,,,
107.586,10.83101,0.34342,,,,
107.587,10.86848,0.33392,,,,
107.588,10.90595,0.32461,,,,
107.589,10.94343,0.31574,,,,
107.59,10.9809,0.30758,,,,
107.591,11.01838,0.3002,,,,
107.592,11.05585,0.29321,,,,
107.593,11.09333,0.28606,,,,
107.594,11.13081,0.27836,,,,
107.595,11.16828,0.26999,,,,
107.596,11.20576,0.2612,,,,
107.597,11.24324,0.25258,,,,
107.598,11.28071,0.24445,,,,
107.599,11.31819,0.23682,,,,
107.6,11.35567,0.22955,,,,
107.601,11.39314,0.22221,,,,
107.602,11.43062,0.21431,,,,
107.603,11.46809,0.20565,,,,
107.604,11.50556,0.19627,,,,
107.605,11.54304,0.18643,,,,
107.606,11.58051,0.17671,,,,
107.607,11.61799,0.16769,,,,
107.608,11.65546,0.15951,,,,
107.609,11.69293,0.15216,,,,
107.61,11.73041,0.14548,,,,
107.611,11.76789,0.13924,,,,
107.612,11.80536,0.13332,,,,
107.613,11.84284,0.12757,,,,
107.614,11.88031,0.12181,,,,
107.615,11.91779,0.11584,,,,
107.616,11.95527,0.10949,,,,
107.617,11.99274,0.1029,,,,
107.618,12.03022,0.09665,,,,
107.619,12.06769,0.09131,,,,
107.62,12.10517,0.0869,,,,
107.621,12.14264,0.0832,,,,
107.622,12.18011,0.08004,,,,
107.623,12.21759,0.07705,,,,
107.624,12.25506,0.07364,,,,
107.625,12.29253,0.06972,,,,
107.626,12.33,0.06587,,,,
107.627,12.36747,0.06253,,,,
107.628,12.40494,0.0595,,,,
107.629,12.44241,0.05637,,,,
107.63,12.47988,0.05296,,,,
107.631,12.51735,0.04937,,,,
107.632,12.55482,0.04576,,,,
107.633,12.59229,0.04243,,,,
107.634,12.62976,0.0399,,,,
107.635,12.66723,0.03856,,,,
107.636,12.70471,0.03823,,,,
107.637,12.74218,0.03807,,,,
107.638,12.77965,0.03721,,,,
107.639,12.81713,0.03532,,,,
107.64,12.8546,0.03254,,,,
107.641,12.89208,0.02952,,,,
107.642,12.92955,0.027,,,,
107.643,12.96703,0.02535,,,,
107.644,13.0045,0.0244,,,,
107.645,13.04198,0.02367,,,,
107.646,13.07945,0.02252,,,,
107.647,13.11693,0.0205,,,,
107.648,13.15441,0.01777,,,,
107.649,13.19188,0.0148,,,,
107.65,13.22936,0.01216,,,,
107.651,13.26684,0.01036,,,,
107.652,13.30431,0.00959,,,,
107.653,13.34179,0.00971,,,,
107.654,13.37927,0.0104,,,,
107.655,13.41675,0.0115,,,,
107.656,13.45423,0.01291,,,,
107.657,13.49171,0.01424,,,,
107.658,13.52919,0.01517,,,,
107.659,13.56667,0.01571,,,,
107.66,13.60415,0.01592,,,,
107.661,13.64163,0.0159,,,,
107.662,13.67911,0.0158,,,,
107.663,13.71659,0.01587,,,,
107.664,13.75407,0.01634,,,,
107.665,13.79154,0.01729,,,,
107.666,13.82902,0.0186,,,,
107.667,13.8665,0.02013,,,,
107.668,13.90398,0.02174,,,,
107.669,13.94146,0.02303,,,,
107.67,13.97894,0.0236,,,,
107.671,14.01642,0.02341,,,,
107.672,14.0539,0.02256,,,,
107.673,14.09138,0.02131,,,,
107.674,14.12886,0.02017,,,,
107.675,14.16634,0.01955,,,,
107.676,14.20382,0.01962,,,,
107.677,14.2413,0.02035,,,,
107.678,14.27879,0.02148,,,,
107.679,14.31627,0.02261,,,,
107.68,14.35375,0.02346,,,,
107.681,14.39124,0.02397,,,,
107.682,14.42872,0.02419,,,,
107.683,14.4662,0.02442,,,,
107.684,14.50368,0.02501,,,,
107.685,14.54117,0.02598,,,,
107.686,14.57865,0.02723,,,,
107.687,14.61613,0.02902,,,,
107.688,14.65361,0.03164,,,,
107.689,14.69109,0.03483,,,,
107.69,14.72857,0.03797,,,,
107.691,14.76605,0.04011,,,,
107.692,14.80353,0.04055,,,,
107.693,14.84101,0.03945,,,,
107.694,14.87848,0.03752,,,,
107.695,14.91596,0.03569,,,,
107.696,14.95344,0.03485,,,,
107.697,14.99092,0.03541,,,,
107.698,15.0284,0.03699,,,,
107.699,15.06587,0.03874,,,,
107.7,15.10335,0.03993,,,,
107.701,15.14083,0.04014,,,,
107.702,15.1783,0.03948,,,,
107.703,15.21578,0.03853,,,,
107.704,15.25326,0.03782,,,,
107.705,15.29074,0.03741,,,,
107.706,15.32821,0.03707,,,,
107.707,15.36569,0.03658,,,,
107.708,15.40317,0.03582,,,,
107.709,15.44065,0.03475,,,,
107.71,15.47813,0.03342,,,,
107.711,15.51561,0.03193,,,,
107.712,15.55309,0.03044,,,,
107.713,15.59057,0.02922,,,,
107.714,15.62805,0.0284,,,,
107.715,15.66553,0.0279,,,,
107.716,15.70301,0.02758,,,,
107.717,15.74049,0.02729,,,,
107.718,15.77798,0.02703,,,,
107.719,15.81546,0.02685,,,,
107.72,15.85294,0.02675,,,,
107.721,15.89042,0.02666,,,,
107.722,15.9279,0.02649,,,,
107.723,15.96538,0.02628,,,,
107.724,16.00286,0.02599,,,,
107.725,16.04034,0.02563,,,,
107.726,16.07781,0.02541,,,,
107.727,16.11529,0.02533,,,,
107.728,16.15276,0.02539,,,,
107.729,16.19024,0.02568,,,,
107.73,16.22771,0.02611,,,,
107.731,16.26518,0.02654,,,,
107.732,16.30265,0.0269,,,,
107.733,16.34013,0.02702,,,,
107.734,16.3776,0.02674,,,,
107.735,16.41507,0.02627,,,,
107.736,16.45254,0.02578,,,,
107.737,16.49001,0.02533,,,,
107.738,16.52747,0.0249,,,,
107.739,16.56494,0.02453,,,,
107.74,16.60241,0.02424,,,,
107.741,16.63987,0.02383,,,,
107.742,16.67734,0.02325,,,,
107.743,16.71481,0.02255,,,,
107.744,16.75227,0.0217,,,,
107.745,16.78973,0.02079,,,,
107.746,16.8272,0.02005,,,,
107.747,16.86467,0.01961,,,,
107.748,16.90213,0.01948,,,,
107.749,16.9396,0.01943,,,,
107.75,16.97707,0.01924,,,,
107.751,17.01454,0.01925,,,,
107.752,17.05201,0.01978,,,,
107.753,17.08948,0.02078,,,,
107.754,17.12695,0.02216,,,,
107.755,17.16442,0.02389,,,,
107.756,17.20189,0.02562,,,,
107.757,17.23937,0.02695,,,,
107.758,17.27684,0.02796,,,,
107.759,17.31432,0.02895,,,,
107.76,17.3518,0.02987,,,,
107.761,17.38927,0.0305,,,,
107.762,17.42675,0.03076,,,,
107.763,17.46422,0.03082,,,,
107.764,17.5017,0.03091,,,,
107.765,17.53918,0.03117,,,,
107.766,17.57666,0.0315,,,,
107.767,17.61414,0.03179,,,,
107.768,17.65162,0.03199,,,,
107.769,17.6891,0.03197,,,,
107.77,17.72659,0.03183,,,,
107.771,17.76407,0.03177,,,,
107.772,17.80156,0.0317,,,,
107.773,17.83905,0.03155,,,,
107.774,17.87654,0.03147,,,,
107.775,17.91403,0.03142,,,,
107.776,17.95152,0.03129,,,,
107.777,17.98901,0.03104,,,,
107.778,18.02651,0.03081,,,,
107.779,18.064,0.03077,,,,
107.78,18.1015,0.03074,,,,
107.781,18.13899,0.03038,,,,
107.782,18.17649,0.02961,,,,
107.783,18.21399,0.0288,,,,
107.784,18.25148,0.02842,,,,
107.785,18.28898,0.02856,,,,
107.786,18.32648,0.02913,,,,
107.787,18.36398,0.03003,,,,
107.788,18.40148,0.03097,,,,
107.789,18.43897,0.0315,,,,
107.79,18.47647,0.03142,,,,
107.791,18.51397,0.0308,,,,
107.792,18.55147,0.02984,,,,
107.793,18.58898,0.02882,,,,
107.794,18.62648,0.02812,,,,
107.795,18.66398,0.02807,,,,
107.796,18.70148,0.02862,,,,
107.797,18.73898,0.02933,,,,
107.798,18.77648,0.02973,,,,
107.799,18.81399,0.02971,,,,
107.8,18.85148,0.02944,,,,
107.801,18.88899,0.02891,,,,
107.802,18.92648,0.02805,,,,
107.803,18.96398,0.02698,,,,
107.804,19.00148,0.02579,,,,
107.805,19.03897,0.0243,,,,
107.806,19.07647,0.02238,,,,
107.807,19.11396,0.02003,,,,
107.808,19.15146,0.01723,,,,
107.809,19.18895,0.01437,,,,
107.81,19.22644,0.01205,,,,
107.811,19.26394,0.01047,,,,
107.812,19.30143,0.00958,,,,
107.813,19.33892,0.00918,,,,
107.814,19.37642,0.00907,,,,
107.815,19.41391,0.00919,,,,
107.816,19.4514,0.00949,,,,
107.817,19.48889,0.0099,,,,
107.818,19.52638,0.01035,,,,
